wallet_address,malicious,bitcoin_spent,bitcoin_received,total_balance,total_transactions
123nMzVyFo9ogEi32PCHitizUGSuJh7xwW,False,0,15394,15394,1
12rPdf2j6Uqay7qUanQYiG7jEV8JeNUMqw,False,68330,82230,13900,8
12u29E7EBvbVwMJxUSciyM2q8DwutLu5Qm,False,0,235300,235300,1
12fGjQP44swy2abAGp3M4QMm8ZWvo5KjKE,False,0,189724,189724,1
12QAq1sCmadaJcTmgbC4rYTAVFXEmqenVG,False,0,900000,900000,1
12dprPZhEtMUZygJMRHB2gAdkqTeB8yKkK,False,0,2200000,2200000,1
114j1xqiHjFgPcHg9CpxMMroGP59KVwNRh,False,0,1000,1000,1
12Rcuc4V8cxzxkcwz2ScqiGcSGFRy8oFRY,False,0,2105,2105,1
12BKsTJ3MCUdS4tj6EdWgCxFWZy9YdAq1v,False,546,1092,546,3
123BTY8UXmBosBzBXYajmRbq5zVxMXyPmh,False,0,2500,2500,1
127DGWu1DiPSDkv9mwPDybPtChQHpHyU9f,False,107120000,107342505,222505,11
12SGBioBnvirgoo3UmsWUdiH5DXfu6kzqg,False,99900,110446,10546,4
122YgwzCLsw2U47d7qzsqz3Pw62XdGUb2r,False,0,10000,10000,1
12RoWh1NfxrJR45ug2ePbuc2ipXJowae1E,False,0,15947,15947,1
12nDFBQMHEZTLC6YAQoHtVc4t19cacr7dn,False,0,350355,350355,1
12SP5ttfpG5Sum7dQ7YvKCnWXrn48VTcvk,False,0,18409,18409,1
12RJysBcJxt9GYxdRj3DbMhtfYjWDpJWUv,False,0,4540118,4540118,1
12ETWPeoTyp8LJqH9KG9LNAUAXoV3ZZMQn,False,0,109480,109480,1
125BPyCkhXVQwAPxkkHkkfY1jFnwtiEjyc,False,0,156128,156128,1
12quQjLcQmXc8YhDTFNJki74jRiu5JzZi5,False,2353782,2353783,1,3
12B83ytwMGSp8ULcy6Dr1pJq2PapYK1TwY,False,0,10301486,10301486,14
126aD6ZCk1ZPqpRZDLMXdkTi7bF19wVW9E,False,0,3726,3726,1
12XPPzdsEEUqPVEqDQLouvkCqQEjawtViB,False,0,21250000,21250000,1
12juqTuywuSYcj1BbXn5MXoCYtmBrVQ5e7,False,1471224,1644825,173601,52
12dyhrkcRDNcZ4czJR8zUk1LG4Z9RUrNgV,False,24690,48779,24089,5
12tsvHecS7q4BzY7TvQMmcrHhkJnpNW5jS,False,0,4528318,4528318,1
12FDdr1YpMfytN2cAA5aPxK4LRUbkDNfd5,False,0,586856,586856,1
1246wd55EeRyBXQEGnowiAGyAjk7kNv77f,False,0,570514,570514,1
12XJ3c4FHpPP7b9GvYCADXebJVX6QbfmAx,False,0,2465,2465,1
12fwkcDSNAYsjd2M1Jn6hbopUqciujcRqM,False,0,4420,4420,1
12kTYpNecc7fgeVNu78cMWHmo8jEopRn9K,False,0,42940,42940,1
12PH944ei5G7tqkz2ryFcpnLW7SPAGN9zo,False,0,2870,2870,1
129pimzQ4Y2tfrdtv6rs2woDhVeDppyoBX,False,0,7199,7199,1
12HBUqcnCPB9EzeU1fmBPwA4MTFkjpAQSL,False,886820382,1010359427,123539045,18
12AiuFFFPxtf4nUeiyHpYEA6ix9UUbUU66,False,0,25074,25074,3
12ESrLvq3N25KxR5ei4uzw92H4PY4X27Tx,False,0,1146,1146,2
12Pdc2QetvRisjjyoyvF1YCvZXuggdoXHj,False,0,10483,10483,1
12QDtVFPbrsiJ3SdynrVLps7Y3Vu1eNiQH,False,0,5256936,5256936,1
12N2mhnqaFSdqTrfDo3qq67ZcFXXotAwEs,False,0,21584,21584,1
12mv9siqTr5sCbSfa5BDwBbKgWCK5xvbFm,False,0,1272940,1272940,5
122ZzMuXGnyGeZbjiAVjMhg9yrqe7cxG7d,False,0,835,835,1
12gV9dfwa5438ngi8p7CGYNoatU3f6sCUh,False,15709718,15800000,90282,6
125u9tAY7VCKHt4wxX6yKW4pW9Gkzy6Dva,False,0,10000,10000,1
12Ry4vprGr4941wo4tinPtcqJqf3wBkfhZ,False,52080272,53194912,1114640,103
12BzQrWQAkeXNikUUwdjVvA8ThYaMaZoEt,False,0,322716,322716,1
112moReCpbaJmE1TGr23XyQgqvvuK41sRR,False,0,88404,88404,1
12p6xX9op9SFkoW68bSZtitAMo9efPrz7c,False,0,200000,200000,1
12BMHFDNsdKAstmvakExwCoYjUKuteLy4p,False,0,265480,265480,2
12qo8Xmx8VTqTJSJohz7xqz5LPtoTNC9ew,False,0,942810,942810,1
12P6Fpxa4gLcxnDAG23sNHcVzqqJebR29Y,False,0,9000000,9000000,1
12T4eoDcbnBnjo83iUbzDfn6GPFvZpeKq5,False,0,50430,50430,37
12Sy1tW5wjAP3v6zteFC2PxKW5ySGBVNcm,False,0,29100,29100,1
12JCG9GESZQmtR7Q45JXfPqG6G5RDtkaTu,False,0,60135,60135,1
12szBtcYjxxhAVx4at8WwjUE8VSxeTUx3T,False,0,20646,20646,1
125WKzMQnJsUGcEmEDMG6wsSV6UmxzKGCG,False,0,271757,271757,1
12aSgz7VJoSxgPtS5GLEXJZR2tJ54AGFTR,False,0,331540,331540,1
122kabTksrLMQKA5i4uvLmoq8XwKxoP2mf,False,0,546,546,1
12Gjhucrp4xa2BRASsmKDYwwdKw8oTANNX,False,0,20000000,20000000,1
1284PNCiTjwSzBPPxjic2bdKUX6Swk8Xqj,False,0,20949,20949,1
12aMzxVAqmkbwZz1gHcdocJQqpspyAX4kv,False,0,17404,17404,1
12iE9ZzEbTiNYNT9Qb4dGZ3YgxQbVL7UHy,False,0,1638,1638,1
12cBqEBoLmTLP5ZRgpHtuSKHo5JSKZqpp7,False,0,193915,193915,2
12gfeBzmiz42NUyDHTXFoodN9j5LPMWYgL,False,0,110855,110855,1
126ApxtWTHjiD4bGvUPejHFEH5xk8Cg1ku,False,0,140900000,140900000,1
124QMJXoANSu7msu2PnEGJkfmUcsgtY3rS,False,0,927981,927981,1
11429pGufbAuUWSxdhxDMCCthfRgSDRErP,False,0,31092,31092,1
12Vb3mhktzvX66nCbAPyn6t2SrcoCgfvqK,False,0,49014,49014,1
12qeYu16JZj26FWPt4PnnFrDHuMFfsXDhR,False,0,40000,40000,1
112Uqrq9hf3t4va7R5sN6SYVvcVPjwTxLH,False,0,2730,2730,1
127rci231RJ6qaYbeoPzohYfnpvws2R3Rx,False,446612,475091,28479,7
12D2H3X3ZZjM3AX1DhRcgKtbLPqJSJYsyQ,False,0,1000517,1000517,1
12d7MTDWQRkGvvNd8VntQr8vkVcbGWtr7g,False,0,1000,1000,1
128DHi8FRPuM142jPaFQTkdAUThD78BhiL,False,0,570,570,1
1277BaFgiE5uExRo2cVafjqV63pa9jiTCB,False,0,31000000,31000000,1
12bmAqteWp9Buzqt7ZVP5b8H2m1JRuEgrR,False,4549463,4583161,33698,5
1159fe2oVd4Nm9GTThF7TvWzdwcoMA5kpN,False,0,100000,100000,1
12eEUcRwW1PnYGvBqLbosJfynrzDC2beAk,False,0,2384647,2384647,1
12bTiN6pusC4NsTaxd4CVV1w6cSejqjDxy,False,0,7382360,7382360,2
12g2NwR2LAaU63eW3n5dAajC7hX1pLSmaV,False,0,1175,1175,1
12bcGczSs8a4adPnhZJTy5zYtWRL513jjY,False,0,767000,767000,1
12kJdcvP3FAhbeZ3VBwoTmSFgdPaZK6Det,False,0,820001,820001,1
12s2kCMy81ZwnDJwyXbUVPVxBzA8TFEanA,False,0,2500,2500,1
12scxtRy67LwpTTmWv61oHmM371iQKtLTq,False,0,1096,1096,1
11m2EmhQvsYbaHhMq77wtPKapSmN8hzhm,False,0,6502,6502,1
12JnX2uEwPazZfYpn2zhMchevdBimhFtXS,False,0,1444119,1444119,3
12H6bgZ1xwMLpxGdhNa4rc2NqCNsNdw5me,False,0,6656,6656,1
123eHeBaY7BZVv1cT5PKsHqTBr5HF29qyP,False,187271,217271,30000,5
12EhnNkFX3brJTfaC3QjdsQgTNSYbXUExW,False,13000,19000,6000,4
12hzfR6VyYPwcVECFKxyNozv2FhLXqR3hn,False,30900,40546,9646,3
12FFTLUZQsA86dx1RjNJujxZW5phjJrCv6,False,0,112000,112000,2
125ZUsDD3FirnNECLnLi1j2Dj3gH1uYc9b,False,0,6698,6698,1
12Pa4BCMD5P4stzRcp61TMbmP4LX8jUhxm,False,0,20000000,20000000,1
121ZMGLhBdhnfdFa4e2sC6sxT6zuGfS7F6,False,0,15637,15637,1
12PFfPjbWi3GbN8gYdqM7WeosLBz9Np6zj,False,968954,1601333,632379,5
12e9wdd7vu7BvbxNEfFqpBEL7hi5kD3oXj,False,0,32173,32173,1
12JyjgBKB5qpxTvXZsQXbKMtvJMTedmsp5,False,20489040,20489041,1,3
12A5qPCJJ96znCvxo21c1YYQJqMDjQsupn,False,0,27876,27876,1
12EJzhdZMnBV62RtA8VtY85NdKmGXR3if5,False,0,10606,10606,1
12m4TyiEcQbNa9kVPhQ34k53iKHn1uqWro,False,0,372453,372453,1
12npWdd8z4cRUnjHEcCK3kLT7rdwbsvDBk,False,0,203733,203733,1
12jWvTtUoAAWoLPtStXcjhARQ9xmzmB5YN,False,13000,19000,6000,4
122xDJ7s8scC5XwoZeNVo72FEHUHLM8u5g,False,0,3716,3716,1
12QVd6HutE2ksAfXJtCEuRGQ7yTbHHzeTG,False,0,85164,85164,1
12JixJHbfrywqki9CZ7KFFEoYKiSFwcqNg,False,0,960,960,1
12F3wyFvQZv4hb1ivhTqhmdKJLwLnrkxRA,False,0,4025,4025,1
12nrojJJpcmbbwD2nUccoYPzwmh9B8tdnG,False,0,27500,27500,2
12hr9mVbVdkkZ6bbWL9jnUvBBbWHUExTsi,False,0,1000000,1000000,1
12UzHv5EZpQp7WpEen7wy5ERYceNeAbLjt,False,0,5000000,5000000,1
12m3YdfHBvbVE8xpJSQ3EzCYJteSJkTgtV,False,1008019,1189463,181444,15
12Q1o1y7HGFTQPaaUd6QjQGNS9iXbjWdrD,False,0,405303,405303,1
12WtTGo2aTbMmhgaYSQXhX8okEpmRtepyg,False,75149645,75210239,60594,169
12JMoZUWiUddisVFVdFaWEJUY8jcXTyoDV,False,0,1053140,1053140,1
129ufNf2ePLNC8G7Mdk999FRJymdQGSQRP,False,0,1,1,1
12WuJ2VPMsbCwQm52EpkCSYpsEbfBTwShd,False,0,16438,16438,1
12Jo14fgHyFspncTpZC2dePezLe9RyWgBt,False,0,13765,13765,1
12NgL4JRMqr5VQkkr3ZYox4po4yz7cP3D3,False,0,723530,723530,1
121Henb96s9XCzhGVoP7iUFZwpkeNHuExe,False,0,2742,2742,1
12rucsaN1cSts5e8xMS9ejdUUqvzPzG9te,False,0,56360,56360,1
12nSZGqSbRzb1sUdzzDVeWKiLyTaKks9Xe,False,0,10000,10000,1
116FQDxQwhtp5cEzVoEEGhSF8vaVudNTis,False,0,10672,10672,1
1224tYRY1i6pwepxCgSWei1Fnw2d54JKJp,False,0,405372,405372,1
12pYX9e2dbhUe4nz6qb7dVXnejWPdT3FDw,False,0,9224288,9224288,1
12rau1yCPb9mBwp3E2mBr2rEJQ4rUjPd6D,False,7364,7369,5,5
12B9yYtgZyoF6hPL8Ns1gQcQFcnDtx4jMT,False,0,2757017,2757017,1
126jnzeVExfhVZaDPUzbp8oZaKNSoat1xb,False,0,2071,2071,1
11EL3skMcdtMRiHGz2Y7qrSM1FHX6Lv5S,False,0,47172200,47172200,3
12V5s2wWd8bj1ZwnALgm7eMgDv1bwi5EJB,False,0,5500,5500,1
12fxwmGn16SHZgEcWBhUxkFK5HdGTnChLb,False,0,2000000,2000000,1
12MiBYVG381wh16nG6jWsFeWUxS9GYYMae,False,0,19151,19151,1
12CQiUQspDrq6AnggksgMj4gncYwKRrgqe,False,0,8368,8368,1
126iJyuyTuQRX2YP6wNRqwXnPMH79RXhby,False,13868465,14818465,950000,6
112UECHfS42NMmNX4P8CSwqW5Qf5j1LpCu,False,64197,121336,57139,6
12tWTm5FwsbjioVieGXoFKitRiz2DKALPc,False,0,619642,619642,1
12WLdEBWdDhfoL881JLbf2vvKoJErycjrx,False,0,1451,1451,1
12tf3QzQzvMekExfkiQxLXK99HYHANuRDc,False,0,8677,8677,1
126RVBLhXBE6JALXnJWbdCg8GmmcKfM3Ft,False,0,5744,5744,1
12tDGr2UHAm43uJm2SVj2JKa8W1Xzjpr6U,False,1400000,1450000,50000,3
121Fjo1cZu6VvpWcmF18QDLSo8MGrArqym,False,0,1800,1800,1
12JxtJ6zjfms9eoN8V6LjubNG4cRWth5xW,False,0,5368752,5368752,6
121Vf3NyQTCYNK8vUXEXDhfXnzzUErrVvG,False,0,66695,66695,1
12cdhu7bTuD1mKefgoT1kiz5fW53oZTVYe,False,0,40000,40000,1
11Z5YpsUbGzCz8o82ziFev6JZrZ2LJi6r,False,0,2509517,2509517,1
12NzR5AXvX43yUWMAUgiCqinCr2NXo2Nar,False,0,7300,7300,1
12VSrYBSGWAMPGQFNJyZ67b4whVuYG9LZA,False,0,1261,1261,1
12mcn8811RpDZjG7Vf1Zov76wFSNkKcK45,False,0,2701091,2701091,1
113LAPutHaezhSGaXwSDehh2nz3LsC2iAq,False,7393082,7403082,10000,3
11BiwSGRzWdiWxDXL1RmhhRjUfdVZF9qy,False,0,10226717,10226717,1
121hne11jpA3ih4xwEjwdzf9PHPKdNeT8v,False,50979015,50985433,6418,3
12a1KfNfzq5A5Xx5iJrhirgm67cYGUjJer,False,0,8661,8661,1
12gfcHJGfG3ZYhymtzsaiPhWBWkexffTGV,False,10813871,11009178,195307,131
12u92H5Ep8hBrn39cCxxyzUCnyM7NfrNqp,False,0,16079,16079,1
127ARJVwcPZwMcEDKAVKDmxwBvYxttxEKT,False,0,2983,2983,1
12T3ax162N84gj7ngMvkvqUgkJuSquirQt,False,0,5755805,5755805,1
12hd3WS4rXaJJkCnDi7awNcH9ZTHy77m2j,False,0,10350,10350,1
129MaUN2HNNaZAPVKGw1oQVRjNvNZKSC78,False,0,35441,35441,1
12c9ZNbjtHxvFR1gcNzz7XSJRXm8H7Xxfx,False,0,810,810,1
12ZZPdDARbJsXE8ZTJNsfCEstNZDVapEbP,False,0,267385,267385,1
12Qfyfk8EEs74EqATu5zB9qijuj9msCnVt,False,1405797273,1406323438,526165,291
12KueLGcgnz1HmcBvPz7vzxxWSbsn6usJ7,False,0,2480000,2480000,1
12ZDChw77xA8NVK3x5EpnFuQS8oEvHb8Z2,False,0,85176,85176,1
12XfiXf3wNNbAx3rMBjj95R25PWJMySkcX,False,25080,26172,1092,4
12PsYUxoeo1oYsKtM3mKafpKquuQVhrjBD,False,0,1555133,1555133,2
12RnCbMTw64e8Y3o4pCcZooAM3r3HkWix6,False,2529301,3035247,505946,10
12e2xFe4gESQH9DSPgYAbi2Mggd1v9JmrV,False,0,906837,906837,1
12t6gatEsj494PPPEmv9Ub58yWsiiAPVgM,False,0,250981,250981,1
12CPRQr3ToD9KGmjU47xCUxK3Wff2rpUmN,False,0,420000,420000,1
12YKsLcddx5mtye4hBWTMDbzE8s9KbeksT,False,0,50000000,50000000,1
12dUMvMAsNbNyeyzWa4gy9u9Z1X2D9EfBP,False,4410575,4470640,60065,10
125S38CUBKWgMHgnZxWk42Vp5HWJo4BXCk,False,0,458850,458850,1
12DqGD2tSFGtFW1USimfoNr9hj8koTL8un,False,0,340983,340983,1
116AadNBTcUYFNUu6V6XCDRyi1dFWAfR3n,False,0,2500000,2500000,1
12ShNhA1qZPFkUqDfFg56KJRgcbzPXdyuV,False,0,48732,48732,1
12iuA7VpogsMk2JzUtZpGC7XD4Ys6eKMns,False,0,1000059,1000059,1
12EMSs576nov28SE2cD4Avb9cSYeMcCfh8,False,0,500000,500000,1
12Km9jfVhP7ZyrxzyKutsHFydUQVN3ym3H,False,0,38092783,38092783,1
12SSnqT7riYLDsanA6Gdk7f7k6KwaEJaxR,False,450918,490925,40007,13
12RCjLNiLLHt2QUEkzfi5TG4AzMtWjpwi2,False,0,22549020,22549020,1
12J4tfa8SActGE8F5Xkz5vZXZ9cVudo7AB,False,0,719578,719578,1
12qzAChSquBSQAjDk1eP7H557Q4RZxuWh6,False,0,474950,474950,1
12Qew9ai3Kkt3rdzJKdbcrr8UDrktAmPmB,False,0,261283,261283,5
12GA3sV8vGAXgxzLUnWD3rNKs3HyZsxNpK,False,0,2400,2400,1
12ogbPE3DmBvMpWDbwXQfYXvqQst8yxPtP,False,0,59029,59029,1
1126U3MPpkEkpGWYEk8fR5Y1hE9gwcFiZZ,False,0,2704060,2704060,1
12thEd13QnkcuELS7TfDKAnz7D4R122Ys8,False,50352744,50352745,1,3
12CAqFLfjpK9F6Sc3tUKcBcXSF66EcHAmf,False,1819,500546,498727,3
12B9hBYSRKuAiHc8wQWcsCEXT6XghMvUSB,False,0,150000,150000,1
11FPbDTaeDFHUboqdPevUt2i6zd9nGSDL,False,0,5500,5500,1
12EmiuDibpyzNQGtBxo5KEiBjTX84wng54,False,0,10000,10000,1
12YNykX7NmGSxmzrG5Bq9ZkjrGf1Y9npoK,False,23230,34090,10860,4
12LQdcgETDhvueNDsjLiuMLda8egGsK7Jo,False,60892,62530,1638,20
12FTfj5SujGF6vwNxsbZTwgQ9UAKgG7M2u,False,0,5712,5712,1
1149xSZuynuVBRSi1H2vqVi7vrvRz6x8iA,False,0,1064,1064,1
12Vk43oG1ZYS2PAEq9mXi21Nc25nxJ6gxr,False,0,38124,38124,1
12eFaD9eRXYLQH3ot8c54veNaGpADW43mD,False,0,143965,143965,1
12dURwCyBzH4kuY2UEprDt8MmdedVWxy3C,False,0,208139,208139,1
12K5SDjg8qwDy4Wv1CeNKbMyGuHNRU7aKS,False,3241,15546,12305,3
12HTEnX3mjpA6VE8QYVDP3XHtsahTZ1Cm9,False,304298822,376600755,72301933,151
112tsgR3Gv1C799QQB6xiJicvtG1QjEC2j,False,0,1771,1771,1
12qFENcXP1JSEp8wSJT7HBg4ULDKcPG1AF,False,0,19092,19092,1
12g2fSnGcaz2Ttt4WKnDp7AUmQQU2xKuc1,False,441697,517949,76252,3
12eXFMyQtfpn533bokJK4gfC3tg4tV8cNb,False,0,904459,904459,1
12BCzwfeuMwZp7XBSYd5KXzAemtPxEEiFg,False,0,134510,134510,1
122R4JLvnBMrKaS1zk48PCKdTZznpHSEdD,False,0,7221314,7221314,1
121hpmDd4TZ1kYzSZRvqPXWPEXTKjdXTMV,False,1749492,1759492,10000,3
12oxrCf26vv3v7TNhdyUf3oNeMypkHW9xm,False,0,870972,870972,1
115k6SCfEeYEbWQkdcMCTmqddiZ1dPZKTp,False,464815678,464815679,1,100
12rUp1G7MKHMbsYByBRsEVFEQCmyvzA2d8,False,424020,424020,0,2
114Q2BKuVrKzjpHo9AZ1iikefFtxeeXAKM,False,526316,642105,115789,3
12YQbis8Rr3j4z2Gj1EFToVZ8GELGVGuFJ,False,0,7470000,7470000,1
12isMBM6qGC3524MovhtJQ1Vcpb2puYpzd,False,71370990,71385036,14046,3
129Eeotaz2KijF4YXKBnE2Nm34WUhGVnGb,False,0,3974,3974,1
12mcavuCT392CYKX7ZnjMzMsFZPKv8PxQL,False,91997865,92006493,8628,21
12gpSFWr7uQPR4rqEPrWhRCTPspTeapLAy,False,0,1096,1096,1
12KDbsDi9BJUpXBLxXCwek7Bhy5poz4Q27,False,315740461,315755360,14899,2
123uvZYzp3Zwy29eY6HULawdgehMrSYvFq,False,0,5500,5500,1
112AqE4rSRuELXYdSYXTv79aVZfCHUhqms,False,151933,318628,166695,5
12S1eg4K9WVj5Uf51hxizM1x8N5Ve4vX5x,False,0,401500,401500,1
12uiXWZaqZ8cTARqviWzBDMNjxtKpavzzc,False,0,6042,6042,1
127kjbeDZ3LDH1UBPPmySRYufRVT52PrcY,False,0,20030000,20030000,1
12oZFiQyDyBEBfJnzwbWKb33EEmgrBoHyG,False,0,204155,204155,1
12Z9C1KiCNVNphNnjJ5SJKhATAY7TaNrBA,False,0,66629,66629,1
12QHU85dhcVeciCGQ46SQNY3mzUAV3NLYi,False,0,100000,100000,1
12EqwESGEUP9Wb4DqDdEjPgyHqcm9t9bgA,False,0,4518,4518,1
129nveFgJAAjZgw6paMQuYSutLt3jxwKEA,False,0,1235800,1235800,1
12qn1zGnBkQQCjnNJ7P335RWUosctBcaoJ,False,0,1714,1714,1
12KQ6AmByF7NNe59oSgoMUC4oRDUjDuA7k,False,0,79376,79376,1
12Lp4CZ7qn3NUVkjH2JCSFqYqS7oT3CK5j,False,0,7014,7014,1
12fT7pXFRvAWyy4p9zF831LjQDYP8pNp7u,False,10539008,10539740,732,112
12czMcA3oyEiUoZGUJXbgmJ49dYDETqEon,False,0,1003600,1003600,1
1296cnUaBVXcNJVkNsgYM69ufBCnhUFZSB,False,0,111240,111240,1
12ce9Qgg5bpFGfKDPq8zsN9RjKPNDBPtoQ,False,0,1110000,1110000,1
124k8jKLPiv7vNKeh7REZZWnB4SjPMqEaP,False,0,14560,14560,2
12nu4qCoQXyGVBLnzsou7aGewVD1W2jEMm,False,70376474,70427294,50820,143
1133izA1RYMCXXUaSuw6mWEMdHa49YgcNe,False,0,39434,39434,1
12EohrfzBXBD27qySiaY4zRzdevbg1yDJ6,False,0,6553,6553,1
12djkBEbsuLMyxeQCLA158asnxnH8wGWcJ,False,0,3023,3023,1
12DhUxRNAwSzuNHA3pEqivXMVXxXuTDVUH,False,0,265717,265717,1
12CTKLJ3u4sMonfGo76kZ6j88UMoJ8UAJF,False,0,1576775,1576775,1
12TzZcUq8g56bhH5B55dJkDW3W2fQFcBoX,False,0,998139,998139,1
12macSDYeTY9sWxX5ECsg7LdGYVFr8Yiu5,False,257333372,257333373,1,3
123FHdpbKesfgn5Y2Re63m6qz7Ws7RQVCw,False,0,30000,30000,1
12SY41YCPc2QgEBLkUsDsuTq6ra4B5MMGc,False,0,16719,16719,1
127t1wVXaozx5XmrnpDPB6PoCN3rkAXrU5,False,0,7038,7038,1
12d5XgL2GDj2FiNnMSi17k5mVFTfw41YDD,False,0,826000,826000,1
12XYGLnybE4UJviinvg4pVGgMPx2Kto5g4,False,4042669,8743502,4700833,23
12HkeVw2oAFbxBkXrqb4f97exBK2A6RkRd,False,0,400000,400000,1
12oBZJumNfxp4G5FeNjFDjZgrHwHGXQxf5,False,103222,109422,6200,8
129s3BZsNrfDvdgjcqG1ujnJGPYMKEtgJ5,False,0,2950000,2950000,1
121Law2mK8s2GQNvPZzb5H4tzU4tepQd16,False,0,3445,3445,1
12W4cNR2UJWUgcXkn2wUvmViqQoeW4YbTq,False,2110000,2110000,0,2
12jCZ7FjdCbgP1WDkpJhbBxMgGFhxsHLTE,False,0,1104,1104,1
12rVsGNKayUavCkPKtQYTsMGGpzLKAEZyY,False,0,255100,255100,1
12sf41A1UvcCD7w4YhBq62j7Kk7YVhnE1B,False,0,650618,650618,1
12tqpaWY65D66jGRjnfZRL7ei1TPBqpUbQ,False,0,127949376,127949376,1
12j7fNRpfrB9nnLkiuq1nQg7emWTMR1enN,False,0,51037,51037,1
12FC3La5tdztZKTbykgR7kydCgC3NE8bTh,False,0,3778092,3778092,1
12EuKHgEK28EgXqcYAwQ18oqv31eGLPt6e,False,0,6384882,6384882,1
12bQz2YUpY9eYZG6xHsZewkiXMGBK9CYdL,False,0,341796,341796,1
121g1ADSt8ksSd5XMT2ox1jpNxDQLAadUd,False,108069,500546,392477,3
12EVzMSTHj2oMDqiC3FJ1SA34pFo2aLA8z,False,2000000000,2005000000,5000000,3
12Hg7ZgHT1WnwHh3Js3iBUTcTcLEHgJaWL,False,0,73978,73978,1
12o8cXCnFtUNZ3Z6gpU9sELnaAntE3Xfim,False,0,7618,7618,1
12LMyWF8u1RLsvDzJPeUUZnk3odv1TJtSw,False,0,113458,113458,3
12Sn8TCRruBs357XoCfEjst8NMuEFSmZqo,False,0,5500,5500,1
12Ne3gVoqjWriHYkH5ceUpSmxLdPPJ42go,False,0,546,546,1
12DTyhf3RAdqPGQc9cUnUnfuKd8uQ136N8,False,0,340056,340056,1
127VnJLt1EWfiASvn1r7LusC2HQhqjEBuG,False,0,1000022,1000022,1
12FwGa97n6sWufsoagjF731zwFanViwt6G,False,0,49518,49518,1
12BHGcRLFzKVnF3u1wf46kNjpycHynKnM8,False,0,579559,579559,1
125R7cVbAPYMZdEcMfC6ooitfQejc2vvM4,False,0,1584320,1584320,1
12HXTrVmnGhVzwNHeTzz1oLrPBtmrbZtCb,False,0,25193,25193,1
12mJJ52BKBth63WtQ2BhG1zutkPyKMEggK,False,3000000,3027000,27000,4
12k2hNmGvWyzG6yBryNhPfEnjfkvtZuvet,False,0,72536,72536,1
12r1WPnK2XwExwVjvjqhz3pmr5FRyrYrpd,False,0,10621,10621,1
12kDaYYzLTYy2NMc6Jr4oBY9AVePP6UGTw,False,0,198201,198201,2
125poju41xY8iyiDmTH6gym2v2vaTBRjaS,False,0,80585,80585,1
12S7Uf6GnaB7HC7RGcBtq7mAMQigj79ECu,False,0,10668,10668,1
12isefqsXCgbebKhbeTBCyn7ro5jJbVP9e,False,0,9805524,9805524,1
12gz3NnQXq8J32fHimzrsfJgESmEeX8yXU,False,0,25310,25310,1
12WfUt2Nr4K13nvHBkdqwE5kdpsxZhxFZn,False,0,148649,148649,1
12gwWhef6i2YXxdcV9jRZEugQjNNe6Qzdu,False,109491,505460,395969,4
12SdM2VcZhk8pfQ8Ly3N6KVTpGyx31ECHJ,False,0,318800,318800,1
12jCZ5dJHkdW1wsbeicgY4UWrqxzRA1brW,False,0,76752,76752,1
12gT56m8M4xFfJF9qjWrdtx7ziHYELPYmB,False,0,680,680,1
12HretDYPmA79HJbLuGhCqv4Hmntx5n378,False,0,870,870,1
12G3ePPDjTcrLX4cAwmf6mRok8tya1MHg2,False,0,10560,10560,1
12iiFbZRpdJSw3wyLscHpRRn31abf2tvvH,False,0,162000000,162000000,34
12gGt2UKstwKEMj9Up2sjfsMAgUEr2YxGn,False,0,3484,3484,1
12SGEJuAiV27zABFhTySxSMcXR8MVHCqgb,False,0,1650,1650,1
12gV6WE4cXfzDDFK4rdkQ6f1CpSWTKAjVg,False,0,1000000,1000000,1
12tuyg9TR2Rz85FdSqS7D3umyaMzHRFTnX,False,0,1220,1220,1
12Ja16s2U1vMKuX9zY5QDAjmMLjXfE4boz,False,5813801,5813801,0,22
12m1dMAmEx3xFmcqDQkS5hnpsy1M5zqsAb,False,0,100000000,100000000,1
12opjxYnLWH5R4MHhb9YmAN1rFdsrdsUKT,False,3660074,3676749,16675,71
12tbLfSsMMJsLY1wcdh13pUyaoGUGMASvS,False,163308770,164638470,1329700,43
12htyHwkmVNwYPmxi1y3kL89T61zjswd72,False,0,105280,105280,1
12NFaLPysTZT1sDkPYeYTw4zPcQzFQfbnC,False,700000,800000,100000,5
12HanusABTpEaMiFxpRBQfxcJSRZLcBcqW,False,0,38990,38990,1
124XqWKaopGqafdJg8mp3oHjLnaPtyi4DQ,False,0,453155,453155,1
124JA2TzjLjWfporfDZ5gdTB25RhXwYnSm,False,0,325725,325725,1
12nsFHdo5ZUQftvh51oQfGXLwh1fYLdEVP,False,0,150000,150000,1
12WTmUy21fG6nGJtvEaVCQ6gvZXYx9y1Q8,False,0,17644,17644,1
12GK8MvSH8K93PE25hXRDYWN5BowNsvenA,False,0,400000000,400000000,2
12JDd3TNrsJpZmLyAYNb7LWcD793wFnq63,False,23437059,23468261,31202,20
12AvCBf4LJSaQhaJBHn9MJad84k2mKXzH6,False,0,20000,20000,1
12tgroB5Pexd2cbE7EGJCSgJbBrs9NYZHi,False,0,169365,169365,1
12cRt57poHtbYMz1KPf9y6A96m3PcuNaTe,False,0,176742,176742,1
128Na5FuoKeYm9vqmZnGZV9NHoxmRpK3rH,False,0,10525,10525,1
12dCR93gXsvtazZtqUUD6d2Vt5dKTR1hHj,False,301638,309828,8190,9
